OTU.ID	taxa
18915	Bacteria
18920	Bacteria
18921	Bacteria
18944	Bacteria
18969	Bacteria
18970	Bacteria
18979	Bacteria
18985	Bacteria
18995	Bacteria
18996	Bacteria
19001	Bacteria
19008	Bacteria
19009	Bacteria
19010	Bacteria
19020	Bacteria
19027	Bacteria
19028	Bacteria
19036	Bacteria
19043	Bacteria
19045	Bacteria
19054	Bacteria
19060	Bacteria
19077	Bacteria
19094	Bacteria
19106	Bacteria
19121	Bacteria
19122	Bacteria
19123	Bacteria
19129	Bacteria
19134	Bacteria
19136	Bacteria
19140	Bacteria
19144	Bacteria
19165	Bacteria
19166	Bacteria
19173	Bacteria
19175	Bacteria
19178	Bacteria
19179	Bacteria
19183	Bacteria
19189	Bacteria
19190	Bacteria
19202	Bacteria
19212	Bacteria
19213	Bacteria
19214	Bacteria
19216	Bacteria
19230	Bacteria
19232	Bacteria
19239	Bacteria
19242	Bacteria
19243	Bacteria
19255	Bacteria
19258	Bacteria
19260	Bacteria
19268	Bacteria
19274	Bacteria
19276	Bacteria
19286	Bacteria
19300	Bacteria
19305	Bacteria
19311	Bacteria
19314	Bacteria
19316	Bacteria
19318	Bacteria
19327	Bacteria
19331	Bacteria
19335	Bacteria
19340	Bacteria
19345	Bacteria
19350	Bacteria
19356	Bacteria
19358	Bacteria
19374	Bacteria
19389	Bacteria
19390	Bacteria
19398	Bacteria
19405	Bacteria
19406	Bacteria
19411	Bacteria
19414	Bacteria
19417	Bacteria
19421	Bacteria
19422	Bacteria
19423	Bacteria
19452	Bacteria
19455	Bacteria
19475	Bacteria
19477	Bacteria
19480	Bacteria
19486	Bacteria
19491	Bacteria
19495	Bacteria
19512	Bacteria
19527	Bacteria
19535	Bacteria
19537	Bacteria
19550	Bacteria
19552	Bacteria
19553	Bacteria
19564	Bacteria
19580	Bacteria
19585	Bacteria
19586	Bacteria
19590	Bacteria
19592	Bacteria
19593	Bacteria
19597	Bacteria
19607	Bacteria
19608	Bacteria
19614	Bacteria
19617	Bacteria
19619	Bacteria
19624	Bacteria
19630	Bacteria
19647	Bacteria
19660	Bacteria
19679	Bacteria
19681	Bacteria
19687	Bacteria
19689	Bacteria
19691	Bacteria
19695	Bacteria
19717	Bacteria
19731	Bacteria
19732	Bacteria
19734	Bacteria
19744	Bacteria
19747	Bacteria
19748	Bacteria
19754	Bacteria
19764	Bacteria
19766	Bacteria
19772	Bacteria
19774	Bacteria
19776	Bacteria
19778	Bacteria
19780	Bacteria
19786	Bacteria
19791	Bacteria
19792	Bacteria
19814	Bacteria
19819	Bacteria
19823	Bacteria
19825	Bacteria
19829	Bacteria
19830	Bacteria
19836	Bacteria
19858	Bacteria
19875	Bacteria
19877	Bacteria
19878	Bacteria
19883	Bacteria
19885	Bacteria
19896	Bacteria
19901	Bacteria
19902	Bacteria
19905	Bacteria
19918	Bacteria
19924	Bacteria
19925	Bacteria
19935	Bacteria
19938	Bacteria
19944	Bacteria
19952	Bacteria
19953	Bacteria
19958	Bacteria
19960	Bacteria
19974	Bacteria
19982	Bacteria
19984	Bacteria
19986	Bacteria
19990	Bacteria
19991	Bacteria
19995	Bacteria
19998	Bacteria
20032	Bacteria
20034	Bacteria
20041	Bacteria
20047	Bacteria
20049	Bacteria
20052	Bacteria
20054	Bacteria
20055	Bacteria
20064	Bacteria
20073	Bacteria
20077	Bacteria
20079	Bacteria
20091	Bacteria
20092	Bacteria
20095	Bacteria
20101	Bacteria
20107	Bacteria
20110	Bacteria
20111	Bacteria
20138	Bacteria
20156	Bacteria
20157	Bacteria
20159	Bacteria
20168	Bacteria
20184	Bacteria
20212	Bacteria
20214	Bacteria
20221	Bacteria
20227	Bacteria
20232	Bacteria
20239	Bacteria
20247	Bacteria
20250	Bacteria
20271	Bacteria
20273	Bacteria
20274	Bacteria
20278	Bacteria
20280	Bacteria
20289	Bacteria
20293	Bacteria
20294	Bacteria
20296	Bacteria
20298	Bacteria
20305	Bacteria
20312	Bacteria
20318	Bacteria
20319	Bacteria
20324	Bacteria
20334	Bacteria
20337	Bacteria
20338	Bacteria
20341	Bacteria
20346	Bacteria
20349	Bacteria
20365	Bacteria
20370	Bacteria
20377	Bacteria
20381	Bacteria
20386	Bacteria
20388	Bacteria
20391	Bacteria
20400	Bacteria
20401	Bacteria
20403	Bacteria
20424	Bacteria
20427	Bacteria
20441	Bacteria
20444	Bacteria
20450	Bacteria
20457	Bacteria
20465	Bacteria
20470	Bacteria
20474	Bacteria
20483	Bacteria
20488	Bacteria
20489	Bacteria
20493	Bacteria
20496	Bacteria
20506	Bacteria
20520	Bacteria
20525	Bacteria
20527	Bacteria
20535	Bacteria
20537	Bacteria
20538	Bacteria
20549	Bacteria
20554	Bacteria
20565	Bacteria
20568	Bacteria
20569	Bacteria
20570	Bacteria
20572	Bacteria
20579	Bacteria
20583	Bacteria
20589	Bacteria
20593	Bacteria
20596	Bacteria
20597	Bacteria
20609	Bacteria
20611	Bacteria
20612	Bacteria
20623	Bacteria
20628	Bacteria
20630	Bacteria
20638	Bacteria
20648	Bacteria
20657	Bacteria
20659	Bacteria
20661	Bacteria
20662	Bacteria
20666	Bacteria
20672	Bacteria
20678	Bacteria
20681	Bacteria
20684	Bacteria
20686	Bacteria
20688	Bacteria
20722	Bacteria
20727	Bacteria
20738	Bacteria
20740	Bacteria
20746	Bacteria
20748	Bacteria
20763	Bacteria
20792	Bacteria
20796	Bacteria
20805	Bacteria
20812	Bacteria
20816	Bacteria
20819	Bacteria
20821	Bacteria
20825	Bacteria
20837	Bacteria
20849	Bacteria
20858	Bacteria
20859	Bacteria
20869	Bacteria
20893	Bacteria
20907	Bacteria
20914	Bacteria
20918	Bacteria
20925	Bacteria
20928	Bacteria
20936	Bacteria
20940	Bacteria
20960	Bacteria
20966	Bacteria
20967	Bacteria
20992	Bacteria
20995	Bacteria
20996	Bacteria
20997	Bacteria
21004	Bacteria
21013	Bacteria
21021	Bacteria
21026	Bacteria
21027	Bacteria
21035	Bacteria
21037	Bacteria
21042	Bacteria
21049	Bacteria
21071	Bacteria
21074	Bacteria
21080	Bacteria
21085	Bacteria
21086	Bacteria
21094	Bacteria
21097	Bacteria
21102	Bacteria
21110	Bacteria
21112	Bacteria
21114	Bacteria
21121	Bacteria
21122	Bacteria
21147	Bacteria
21148	Bacteria
21150	Bacteria
21159	Bacteria
21172	Bacteria
21176	Bacteria
21184	Bacteria
21191	Bacteria
21196	Bacteria
21197	Bacteria
21203	Bacteria
21204	Bacteria
21206	Bacteria
21214	Bacteria
21215	Bacteria
21216	Bacteria
21227	Bacteria
21232	Bacteria
21238	Bacteria
21243	Bacteria
21244	Bacteria
21251	Bacteria
21253	Bacteria
21258	Bacteria
21274	Bacteria
21287	Bacteria
21289	Bacteria
21290	Bacteria
21300	Bacteria
21306	Bacteria
21323	Bacteria
21327	Bacteria
21330	Bacteria
21351	Bacteria
21358	Bacteria
21359	Bacteria
21375	Bacteria
21381	Bacteria
21385	Bacteria
21391	Bacteria
21401	Bacteria
21404	Bacteria
21410	Bacteria
21412	Bacteria
21423	Bacteria
21434	Bacteria
21438	Bacteria
21443	Bacteria
21447	Bacteria
21448	Bacteria
21450	Bacteria
21455	Bacteria
21459	Bacteria
21462	Bacteria
21464	Bacteria
21476	Bacteria
21477	Bacteria
21478	Bacteria
21481	Bacteria
21485	Bacteria
21490	Bacteria
21493	Bacteria
21498	Bacteria
21510	Bacteria
21513	Bacteria
21517	Bacteria
21519	Bacteria
21521	Bacteria
21528	Bacteria
21529	Bacteria
21542	Bacteria
21551	Bacteria
21563	Bacteria
21567	Bacteria
21571	Bacteria
21586	Bacteria
21587	Bacteria
21606	Bacteria
21616	Bacteria
21622	Bacteria
21628	Bacteria
21636	Bacteria
21641	Bacteria
21643	Bacteria
21649	Bacteria
21654	Bacteria
21659	Bacteria
21660	Bacteria
21664	Bacteria
21667	Bacteria
21681	Bacteria
21690	Bacteria
21707	Bacteria
21725	Bacteria
21733	Bacteria
21734	Bacteria
21737	Bacteria
21741	Bacteria
21744	Bacteria
21761	Bacteria
21767	Bacteria
21783	Bacteria
21793	Bacteria
21801	Bacteria
21802	Bacteria
21807	Bacteria
21814	Bacteria
21822	Bacteria
21828	Bacteria
21832	Bacteria
21839	Bacteria
21842	Bacteria
21843	Bacteria
21852	Bacteria
21858	Bacteria
21867	Bacteria
21871	Bacteria
21874	Bacteria
21882	Bacteria
21884	Bacteria
21889	Bacteria
21890	Bacteria
21894	Bacteria
21896	Bacteria
21905	Bacteria
21909	Bacteria
21924	Bacteria
21936	Bacteria
21943	Bacteria
21946	Bacteria
21948	Bacteria
21965	Bacteria
21973	Bacteria
21986	Bacteria
21993	Bacteria
21999	Bacteria
22017	Bacteria
22018	Bacteria
22039	Bacteria
22042	Bacteria
22047	Bacteria
22074	Bacteria
22078	Bacteria
22085	Bacteria
22086	Bacteria
22089	Bacteria
22095	Bacteria
22098	Bacteria
22102	Bacteria
22110	Bacteria
22113	Bacteria
22115	Bacteria
22126	Bacteria
22127	Bacteria
22140	Bacteria
22151	Bacteria
22152	Bacteria
22154	Bacteria
22155	Bacteria
22181	Bacteria
22185	Bacteria
22194	Bacteria
22195	Bacteria
22198	Bacteria
22204	Bacteria
22211	Bacteria
22217	Bacteria
22224	Bacteria
22239	Bacteria
22243	Bacteria
22252	Bacteria
22266	Bacteria
22271	Bacteria
22275	Bacteria
22282	Bacteria
22283	Bacteria
22287	Bacteria
22289	Bacteria
22295	Bacteria
22301	Bacteria
22310	Bacteria
22313	Bacteria
22317	Bacteria
22328	Bacteria
22329	Bacteria
22330	Bacteria
22336	Bacteria
22338	Bacteria
22340	Bacteria
22347	Bacteria
22351	Bacteria
22362	Bacteria
22363	Bacteria
22364	Bacteria
22366	Bacteria
22367	Bacteria
22370	Bacteria
22373	Bacteria
22374	Bacteria
22378	Bacteria
22383	Bacteria
22393	Bacteria
22396	Bacteria
22401	Bacteria
22409	Bacteria
22423	Bacteria
22434	Bacteria
22445	Bacteria
22452	Bacteria
22456	Bacteria
22457	Bacteria
22460	Bacteria
22462	Bacteria
22463	Bacteria
22465	Bacteria
22471	Bacteria
22480	Bacteria
22485	Bacteria
22498	Bacteria
22522	Bacteria
22535	Bacteria
22540	Bacteria
22542	Bacteria
22547	Bacteria
22553	Bacteria
22554	Bacteria
22556	Bacteria
22561	Bacteria
22563	Bacteria
22565	Bacteria
22570	Bacteria
22577	Bacteria
22578	Bacteria
22584	Bacteria
22589	Bacteria
22590	Bacteria
22593	Bacteria
22594	Bacteria
22605	Bacteria
22617	Bacteria
22618	Bacteria
22623	Bacteria
22627	Bacteria
22628	Bacteria
22637	Bacteria
22644	Bacteria
22646	Bacteria
22648	Bacteria
22650	Bacteria
22652	Bacteria
22661	Bacteria
22663	Bacteria
22666	Bacteria
22668	Bacteria
22682	Bacteria
22683	Bacteria
22684	Bacteria
22704	Bacteria
22705	Bacteria
22715	Bacteria
22731	Bacteria
22739	Bacteria
22743	Bacteria
22744	Bacteria
22748	Bacteria
22754	Bacteria
22761	Bacteria
22767	Bacteria
22776	Bacteria
22780	Bacteria
22782	Bacteria
22792	Bacteria
22795	Bacteria
22796	Bacteria
22798	Bacteria
22804	Bacteria
22805	Bacteria
22809	Bacteria
22811	Bacteria
22815	Bacteria
22820	Bacteria
22829	Bacteria
22831	Bacteria
22835	Bacteria
22850	Bacteria
22865	Bacteria
22867	Bacteria
22869	Bacteria
22877	Bacteria
22878	Bacteria
22890	Bacteria
22894	Bacteria
22899	Bacteria
22904	Bacteria
22912	Bacteria
22923	Bacteria
22926	Bacteria
22930	Bacteria
22931	Bacteria
22933	Bacteria
22938	Bacteria
22942	Bacteria
22943	Bacteria
22947	Bacteria
22956	Bacteria
22958	Bacteria
22973	Bacteria
22974	Bacteria
22975	Bacteria
22978	Bacteria
22983	Bacteria
22992	Bacteria
22998	Bacteria
23000	Bacteria
23002	Bacteria
23005	Bacteria
23008	Bacteria
23018	Bacteria
23019	Bacteria
23037	Bacteria
23040	Bacteria
23042	Bacteria
23049	Bacteria
23055	Bacteria
23067	Bacteria
23069	Bacteria
23086	Bacteria
23087	Bacteria
23095	Bacteria
23096	Bacteria
23108	Bacteria
23112	Bacteria
23134	Bacteria
23139	Bacteria
23143	Bacteria
23147	Bacteria
23153	Bacteria
23154	Bacteria
23170	Bacteria
23176	Bacteria
23177	Bacteria
23181	Bacteria
23186	Bacteria
23192	Bacteria
23194	Bacteria
23200	Bacteria
23203	Bacteria
23207	Bacteria
23216	Bacteria
23221	Bacteria
23223	Bacteria
23226	Bacteria
23232	Bacteria
23236	Bacteria
23240	Bacteria
23241	Bacteria
23252	Bacteria
23259	Bacteria
23262	Bacteria
23263	Bacteria
23264	Bacteria
23269	Bacteria
23274	Bacteria
23279	Bacteria
23281	Bacteria
23285	Bacteria
23286	Bacteria
23288	Bacteria
23300	Bacteria
23303	Bacteria
23319	Bacteria
23325	Bacteria
23339	Bacteria
23342	Bacteria
23344	Bacteria
23349	Bacteria
23350	Bacteria
23354	Bacteria
23361	Bacteria
23375	Bacteria
23378	Bacteria
23392	Bacteria
23397	Bacteria
23400	Bacteria
23409	Bacteria
23411	Bacteria
23414	Bacteria
23419	Bacteria
23430	Bacteria
23434	Bacteria
23442	Bacteria
23456	Bacteria
23474	Bacteria
23481	Bacteria
23493	Bacteria
23496	Bacteria
23498	Bacteria
23501	Bacteria
23505	Bacteria
23511	Bacteria
23523	Bacteria
23545	Bacteria
23549	Bacteria
23556	Bacteria
23568	Bacteria
23577	Bacteria
23582	Bacteria
23597	Bacteria
23598	Bacteria
23605	Bacteria
23610	Bacteria
23613	Bacteria
23621	Bacteria
23623	Bacteria
23624	Bacteria
23630	Bacteria
23632	Bacteria
23644	Bacteria
23656	Bacteria
23657	Bacteria
23659	Bacteria
23669	Bacteria
23670	Bacteria
23672	Bacteria
23674	Bacteria
23695	Bacteria
23696	Bacteria
23699	Bacteria
23700	Bacteria
23702	Bacteria
23703	Bacteria
23714	Bacteria
23719	Bacteria
23735	Bacteria
23748	Bacteria
23758	Bacteria
23761	Bacteria
23762	Bacteria
23765	Bacteria
23767	Bacteria
23794	Bacteria
23796	Bacteria
23822	Bacteria
23823	Bacteria
23824	Bacteria
23827	Bacteria
23835	Bacteria
23836	Bacteria
23842	Bacteria
23843	Bacteria
23845	Bacteria
23857	Bacteria
23860	Bacteria
23874	Bacteria
23877	Bacteria
23882	Bacteria
23886	Bacteria
23891	Bacteria
23892	Bacteria
23895	Bacteria
23899	Bacteria
23903	Bacteria
23905	Bacteria
23919	Bacteria
23923	Bacteria
23939	Bacteria
23944	Bacteria
23956	Bacteria
23961	Bacteria
23978	Bacteria
23981	Bacteria
23983	Bacteria
23989	Bacteria
23991	Bacteria
23992	Bacteria
23999	Bacteria
24004	Bacteria
24005	Bacteria
24010	Bacteria
24020	Bacteria
24053	Bacteria
24064	Bacteria
24065	Bacteria
24078	Bacteria
24080	Bacteria
24087	Bacteria
24090	Bacteria
24095	Bacteria
24101	Bacteria
24111	Bacteria
24113	Bacteria
24115	Bacteria
24119	Bacteria
24125	Bacteria
24126	Bacteria
24135	Bacteria
24139	Bacteria
24140	Bacteria
24143	Bacteria
24148	Bacteria
24152	Bacteria
24161	Bacteria
24168	Bacteria
24169	Bacteria
24186	Bacteria
24201	Bacteria
24203	Bacteria
24209	Bacteria
24221	Bacteria
24224	Bacteria
24226	Bacteria
24227	Bacteria
24238	Bacteria
24239	Bacteria
24247	Bacteria
24250	Bacteria
24266	Bacteria
24267	Bacteria
24272	Bacteria
24276	Bacteria
24282	Bacteria
24285	Bacteria
24288	Bacteria
24291	Bacteria
24304	Bacteria
24309	Bacteria
24312	Bacteria
24326	Bacteria
24328	Bacteria
24336	Bacteria
24340	Bacteria
24342	Bacteria
24343	Bacteria
24344	Bacteria
24356	Bacteria
24357	Bacteria
24361	Bacteria
24371	Bacteria
24388	Bacteria
24399	Bacteria
24427	Bacteria
24438	Bacteria
24439	Bacteria
24449	Bacteria
24456	Bacteria
24463	Bacteria
24464	Bacteria
24481	Bacteria
24486	Bacteria
24500	Bacteria
24509	Bacteria
24514	Bacteria
24515	Bacteria
24517	Bacteria
24528	Bacteria
24535	Bacteria
24541	Bacteria
24550	Bacteria
24561	Bacteria
24564	Bacteria
24567	Bacteria
24581	Bacteria
24582	Bacteria
24585	Bacteria
24586	Bacteria
24596	Bacteria
24609	Bacteria
24612	Bacteria
24617	Bacteria
24624	Bacteria
24633	Bacteria
24644	Bacteria
24648	Bacteria
24661	Bacteria
24664	Bacteria
24671	Bacteria
24680	Bacteria
24681	Bacteria
24689	Bacteria
24705	Bacteria
24713	Bacteria
24720	Bacteria
24727	Bacteria
24728	Bacteria
24733	Bacteria
24735	Bacteria
24736	Bacteria
24737	Bacteria
24744	Bacteria
24751	Bacteria
24753	Bacteria
24770	Bacteria
24785	Bacteria
24802	Bacteria
24815	Bacteria
24821	Bacteria
24831	Bacteria
24846	Bacteria
24854	Bacteria
24858	Bacteria
24872	Bacteria
24875	Bacteria
24878	Bacteria
24883	Bacteria
24897	Bacteria
24905	Bacteria
24913	Bacteria
24917	Bacteria
24922	Bacteria
24924	Bacteria
24931	Bacteria
24936	Bacteria
24937	Bacteria
24939	Bacteria
24943	Bacteria
24959	Bacteria
24964	Bacteria
24966	Bacteria
24975	Bacteria
24980	Bacteria
25003	Bacteria
25014	Bacteria
25015	Bacteria
25016	Bacteria
25026	Bacteria
25030	Bacteria
25049	Bacteria
25050	Bacteria
25052	Bacteria
25058	Bacteria
25062	Bacteria
25063	Bacteria
25064	Bacteria
25068	Bacteria
25069	Bacteria
25071	Bacteria
25075	Bacteria
25076	Bacteria
25083	Bacteria
25084	Bacteria
25090	Bacteria
25110	Bacteria
25112	Bacteria
25115	Bacteria
25116	Bacteria
25117	Bacteria
25118	Bacteria
25132	Bacteria
25134	Bacteria
25143	Bacteria
25150	Bacteria
25163	Bacteria
25168	Bacteria
25169	Bacteria
25173	Bacteria
25182	Bacteria
25190	Bacteria
25202	Bacteria
25204	Bacteria
25224	Bacteria
25226	Bacteria
25233	Bacteria
25234	Bacteria
25235	Bacteria
25238	Bacteria
25258	Bacteria
25262	Bacteria
25263	Bacteria
25264	Bacteria
25266	Bacteria
25274	Bacteria
25277	Bacteria
25287	Bacteria
25297	Bacteria
25298	Bacteria
25299	Bacteria
25308	Bacteria
25316	Bacteria
25320	Bacteria
25350	Bacteria
25354	Bacteria
25355	Bacteria
25363	Bacteria
25371	Bacteria
25375	Bacteria
25385	Bacteria
25391	Bacteria
25392	Bacteria
25396	Bacteria
25398	Bacteria
25403	Bacteria
25411	Bacteria
25418	Bacteria
25424	Bacteria
25429	Bacteria
25433	Bacteria
25446	Bacteria
25447	Bacteria
25449	Bacteria
25450	Bacteria
25454	Bacteria
25462	Bacteria
25466	Bacteria
25470	Bacteria
25478	Bacteria
25487	Bacteria
25488	Bacteria
25498	Bacteria
25499	Bacteria
25506	Bacteria
25512	Bacteria
25519	Bacteria
25522	Bacteria
25528	Bacteria
25555	Bacteria
25573	Bacteria
25575	Bacteria
25576	Bacteria
25578	Bacteria
25580	Bacteria
25582	Bacteria
25590	Bacteria
25596	Bacteria
25599	Bacteria
25601	Bacteria
25613	Bacteria
25615	Bacteria
25626	Bacteria
25629	Bacteria
25644	Bacteria
25645	Bacteria
25647	Bacteria
25649	Bacteria
25657	Bacteria
25658	Bacteria
25670	Bacteria
25673	Bacteria
25674	Bacteria
25676	Bacteria
25683	Bacteria
25687	Bacteria
25706	Bacteria
25713	Bacteria
25718	Bacteria
25724	Bacteria
25726	Bacteria
25732	Bacteria
25740	Bacteria
25752	Bacteria
25754	Bacteria
25756	Bacteria
25757	Bacteria
25759	Bacteria
25765	Bacteria
25767	Bacteria
25780	Bacteria
25792	Bacteria
25796	Bacteria
25804	Bacteria
25806	Bacteria
25825	Bacteria
25829	Bacteria
25830	Bacteria
25834	Bacteria
25841	Bacteria
25846	Bacteria
25861	Bacteria
25862	Bacteria
25863	Bacteria
25868	Bacteria
25872	Bacteria
25878	Bacteria
25880	Bacteria
25883	Bacteria
25892	Bacteria
25895	Bacteria
25923	Bacteria
25924	Bacteria
25928	Bacteria
25941	Bacteria
25943	Bacteria
25947	Bacteria
25948	Bacteria
25968	Bacteria
25969	Bacteria
25974	Bacteria
25980	Bacteria
25985	Bacteria
26000	Bacteria
26008	Bacteria
26014	Bacteria
26023	Bacteria
26035	Bacteria
26036	Bacteria
26041	Bacteria
26044	Bacteria
26056	Bacteria
26058	Bacteria
26061	Bacteria
26066	Bacteria
26070	Bacteria
26072	Bacteria
26080	Bacteria
26081	Bacteria
26082	Bacteria
26090	Bacteria
26096	Bacteria
26100	Bacteria
26106	Bacteria
26108	Bacteria
26119	Bacteria
26122	Bacteria
26128	Bacteria
26139	Bacteria
26148	Bacteria
26153	Bacteria
26159	Bacteria
26165	Bacteria
26166	Bacteria
26174	Bacteria
26177	Bacteria
26178	Bacteria
26189	Bacteria
26197	Bacteria
26225	Bacteria
26231	Bacteria
26232	Bacteria
26234	Bacteria
26238	Bacteria
26243	Bacteria
26244	Bacteria
26252	Bacteria
26253	Bacteria
26258	Bacteria
26259	Bacteria
26268	Bacteria
26273	Bacteria
26277	Bacteria
26281	Bacteria
26287	Bacteria
26292	Bacteria
26298	Bacteria
26299	Bacteria
26309	Bacteria
26320	Bacteria
26323	Bacteria
26340	Bacteria
26351	Bacteria
26364	Bacteria
26365	Bacteria
26366	Bacteria
26372	Bacteria
26378	Bacteria
26385	Bacteria
26387	Bacteria
26388	Bacteria
26391	Bacteria
26403	Bacteria
26405	Bacteria
26417	Bacteria
26425	Bacteria
26438	Bacteria
26440	Bacteria
26452	Bacteria
26458	Bacteria
26460	Bacteria
26464	Bacteria
26468	Bacteria
26484	Bacteria
26486	Bacteria
26496	Bacteria
26502	Bacteria
26504	Bacteria
26510	Bacteria
26527	Bacteria
26530	Bacteria
26543	Bacteria
26547	Bacteria
26548	Bacteria
26551	Bacteria
26559	Bacteria
26562	Bacteria
26568	Bacteria
26599	Bacteria
26610	Bacteria
26615	Bacteria
26624	Bacteria
26625	Bacteria
26627	Bacteria
26630	Bacteria
26635	Bacteria
26645	Bacteria
26653	Bacteria
26656	Bacteria
26659	Bacteria
26662	Bacteria
26670	Bacteria
26678	Bacteria
26679	Bacteria
26681	Bacteria
26688	Bacteria
26698	Bacteria
26707	Bacteria
26711	Bacteria
26721	Bacteria
26722	Bacteria
26725	Bacteria
26727	Bacteria
26728	Bacteria
26737	Bacteria
26740	Bacteria
26741	Bacteria
26747	Bacteria
26756	Bacteria
26771	Bacteria
26779	Bacteria
26782	Bacteria
26791	Bacteria
26798	Bacteria
26803	Bacteria
26813	Bacteria
26815	Bacteria
26817	Bacteria
26818	Bacteria
26819	Bacteria
26827	Bacteria
26828	Bacteria
26831	Bacteria
26844	Bacteria
26848	Bacteria
26849	Bacteria
26853	Bacteria
26858	Bacteria
26859	Bacteria
26864	Bacteria
26865	Bacteria
26871	Bacteria
26872	Bacteria
26876	Bacteria
26879	Bacteria
26880	Bacteria
26881	Bacteria
26884	Bacteria
26889	Bacteria
26898	Bacteria
26901	Bacteria
26905	Bacteria
26910	Bacteria
26915	Bacteria
26921	Bacteria
26925	Bacteria
26933	Bacteria
26940	Bacteria
26941	Bacteria
26947	Bacteria
26948	Bacteria
26955	Bacteria
26957	Bacteria
26959	Bacteria
26961	Bacteria
26966	Bacteria
26968	Bacteria
26971	Bacteria
26972	Bacteria
26982	Bacteria
26987	Bacteria
26994	Bacteria
26995	Bacteria
26996	Bacteria
26998	Bacteria
26999	Bacteria
27002	Bacteria
27007	Bacteria
27013	Bacteria
27021	Bacteria
27033	Bacteria
27035	Bacteria
27039	Bacteria
27053	Bacteria
27064	Bacteria
27105	Bacteria
27111	Bacteria
27114	Bacteria
27115	Bacteria
27118	Bacteria
27123	Bacteria
27130	Bacteria
27134	Bacteria
27138	Bacteria
27139	Bacteria
27143	Bacteria
27144	Bacteria
27146	Bacteria
27151	Bacteria
27155	Bacteria
27160	Bacteria
27163	Bacteria
27164	Bacteria
27169	Bacteria
27170	Bacteria
27178	Bacteria
27181	Bacteria
27185	Bacteria
27186	Bacteria
27192	Bacteria
27197	Bacteria
27198	Bacteria
27204	Bacteria
27213	Bacteria
27219	Bacteria
27228	Bacteria
27230	Bacteria
27231	Bacteria
27236	Bacteria
27238	Bacteria
27239	Bacteria
27246	Bacteria
27256	Bacteria
27258	Bacteria
27269	Bacteria
27274	Bacteria
27291	Bacteria
27298	Bacteria
27299	Bacteria
27301	Bacteria
27314	Bacteria
27325	Bacteria
27327	Bacteria
27331	Bacteria
27333	Bacteria
27334	Bacteria
27338	Bacteria
27339	Bacteria
27342	Bacteria
27344	Bacteria
27354	Bacteria
27356	Bacteria
27357	Bacteria
27363	Bacteria
27372	Bacteria
27375	Bacteria
27376	Bacteria
27378	Bacteria
27385	Bacteria
27401	Bacteria
27402	Bacteria
27406	Bacteria
27411	Bacteria
27419	Bacteria
27421	Bacteria
27441	Bacteria
27443	Bacteria
27451	Bacteria
27452	Bacteria
27453	Bacteria
27461	Bacteria
27464	Bacteria
27466	Bacteria
27467	Bacteria
27469	Bacteria
27474	Bacteria
27490	Bacteria
27494	Bacteria
27503	Bacteria
27507	Bacteria
27513	Bacteria
27515	Bacteria
27517	Bacteria
27522	Bacteria
27526	Bacteria
27528	Bacteria
27530	Bacteria
27531	Bacteria
27532	Bacteria
27542	Bacteria
27545	Bacteria
27546	Bacteria
27568	Bacteria
27573	Bacteria
27577	Bacteria
27580	Bacteria
27590	Bacteria
27593	Bacteria
27623	Bacteria
27636	Bacteria
27642	Bacteria
27645	Bacteria
27647	Bacteria
27649	Bacteria
27655	Bacteria
27669	Bacteria
27674	Bacteria
27675	Bacteria
27677	Bacteria
27678	Bacteria
27695	Bacteria
27696	Bacteria
27697	Bacteria
27703	Bacteria
27707	Bacteria
27708	Bacteria
27714	Bacteria
27715	Bacteria
27722	Bacteria
27735	Bacteria
27738	Bacteria
27742	Bacteria
27745	Bacteria
27750	Bacteria
27754	Bacteria
27757	Bacteria
27758	Bacteria
27762	Bacteria
27764	Bacteria
27765	Bacteria
27768	Bacteria
27771	Bacteria
27774	Bacteria
27815	Bacteria
27819	Bacteria
27826	Bacteria
27831	Bacteria
27832	Bacteria
27835	Bacteria
27859	Bacteria
27866	Bacteria
27868	Bacteria
27889	Bacteria
27891	Bacteria
27892	Bacteria
27898	Bacteria
27908	Bacteria
27921	Bacteria
27923	Bacteria
27927	Bacteria
27931	Bacteria
27952	Bacteria
27955	Bacteria
27967	Bacteria
27969	Bacteria
27971	Bacteria
27988	Bacteria
27991	Bacteria
27997	Bacteria
28003	Bacteria
28004	Bacteria
28014	Bacteria
28020	Bacteria
28022	Bacteria
28027	Bacteria
28032	Bacteria
28046	Bacteria
28053	Bacteria
28072	Bacteria
28075	Bacteria
28079	Bacteria
28084	Bacteria
28087	Bacteria
28097	Bacteria
28103	Bacteria
28111	Bacteria
28112	Bacteria
28133	Bacteria
28138	Bacteria
28143	Bacteria
28152	Bacteria
28156	Bacteria
28166	Bacteria
28171	Bacteria
28184	Bacteria
28187	Bacteria
28192	Bacteria
28196	Bacteria
28208	Bacteria
28224	Bacteria
28231	Bacteria
28234	Bacteria
28240	Bacteria
28246	Bacteria
28247	Bacteria
28254	Bacteria
28256	Bacteria
28279	Bacteria
28291	Bacteria
28297	Bacteria
28298	Bacteria
28306	Bacteria
28309	Bacteria
28314	Bacteria
28315	Bacteria
28316	Bacteria
28319	Bacteria
28322	Bacteria
28323	Bacteria
28325	Bacteria
28332	Bacteria
28335	Bacteria
28354	Bacteria
28369	Bacteria
28375	Bacteria
28377	Bacteria
28385	Bacteria
28388	Bacteria
28394	Bacteria
